Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-07-09 18:00:00,Belgium,Belgium,BE,133.16,175.52,72.81,21.99,entsoe.eu,false,
2024-07-09 19:00:00,Belgium,Belgium,BE,141.62,185.93,70.98,18.88,entsoe.eu,false,
2024-07-09 20:00:00,Belgium,Belgium,BE,148.69,196.53,69.63,18.95,entsoe.eu,false,
2024-07-09 21:00:00,Belgium,Belgium,BE,132.24,180.16,72.03,21.58,entsoe.eu,false,
2024-07-09 22:00:00,Belgium,Belgium,BE,109.48,151.33,78.42,25.54,entsoe.eu,false,
2024-07-09 23:00:00,Belgium,Belgium,BE,94.85,132.73,81.85,22.02,entsoe.eu,false,
2024-07-10 00:00:00,Belgium,Belgium,BE,77.84,112.95,83.96,18.39,entsoe.eu,false,
2024-07-10 01:00:00,Belgium,Belgium,BE,68.24,101.14,85.31,17.26,entsoe.eu,false,
2024-07-10 02:00:00,Belgium,Belgium,BE,63.56,95.15,86.34,20.64,entsoe.eu,false,
2024-07-10 03:00:00,Belgium,Belgium,BE,64.82,97.13,86.02,22.29,entsoe.eu,false,
2024-07-10 04:00:00,Belgium,Belgium,BE,68.94,102.94,85.3,28.26,entsoe.eu,false,
2024-07-10 05:00:00,Belgium,Belgium,BE,80.95,112.15,85.29,33.97,entsoe.eu,false,
2024-07-10 06:00:00,Belgium,Belgium,BE,76.05,107.27,86.11,37.15,entsoe.eu,false,
2024-07-10 07:00:00,Belgium,Belgium,BE,74.52,107.76,86.0,41.38,entsoe.eu,false,
2024-07-10 08:00:00,Belgium,Belgium,BE,79.4,117.16,83.75,43.2,entsoe.eu,false,
2024-07-10 09:00:00,Belgium,Belgium,BE,61.2,98.39,87.11,50.42,entsoe.eu,false,
2024-07-10 10:00:00,Belgium,Belgium,BE,51.93,88.11,89.11,57.2,entsoe.eu,false,
2024-07-10 11:00:00,Belgium,Belgium,BE,56.17,93.91,87.98,56.4,entsoe.eu,false,
2024-07-10 12:00:00,Belgium,Belgium,BE,59.23,97.39,87.66,57.51,entsoe.eu,false,
2024-07-10 13:00:00,Belgium,Belgium,BE,56.4,93.45,88.32,57.66,entsoe.eu,false,
2024-07-10 14:00:00,Belgium,Belgium,BE,59.12,96.41,87.9,57.14,entsoe.eu,false,
2024-07-10 15:00:00,Belgium,Belgium,BE,63.06,100.53,87.07,54.81,entsoe.eu,false,
2024-07-10 16:00:00,Belgium,Belgium,BE,73.88,112.8,84.82,51.18,entsoe.eu,false,
2024-07-10 17:00:00,Belgium,Belgium,BE,96.99,140.08,78.93,44.09,entsoe.eu,false,
2024-07-10 18:00:00,Belgium,Belgium,BE,123.23,167.83,74.04,37.54,entsoe.eu,false,
2024-07-10 19:00:00,Belgium,Belgium,BE,132.33,177.78,72.03,34.57,entsoe.eu,false,
2024-07-10 20:00:00,Belgium,Belgium,BE,136.81,181.63,71.48,32.33,entsoe.eu,false,
2024-07-10 21:00:00,Belgium,Belgium,BE,134.97,184.35,69.89,28.16,entsoe.eu,false,
2024-07-10 22:00:00,Belgium,Belgium,BE,109.03,153.5,75.2,28.55,entsoe.eu,false,
2024-07-10 23:00:00,Belgium,Belgium,BE,96.34,136.71,78.42,28.48,entsoe.eu,false,
2024-07-11 00:00:00,Belgium,Belgium,BE,75.01,106.48,83.11,24.98,entsoe.eu,false,
2024-07-11 01:00:00,Belgium,Belgium,BE,83.01,116.47,81.35,21.21,entsoe.eu,false,
2024-07-11 02:00:00,Belgium,Belgium,BE,76.02,107.92,82.9,20.4,entsoe.eu,false,
2024-07-11 03:00:00,Belgium,Belgium,BE,82.16,115.77,81.4,20.47,entsoe.eu,false,
2024-07-11 04:00:00,Belgium,Belgium,BE,106.65,150.46,76.2,22.0,entsoe.eu,false,
2024-07-11 05:00:00,Belgium,Belgium,BE,81.06,113.65,83.05,30.87,entsoe.eu,false,
2024-07-11 06:00:00,Belgium,Belgium,BE,75.34,108.51,84.51,39.72,entsoe.eu,false,
2024-07-11 07:00:00,Belgium,Belgium,BE,88.68,133.91,80.97,43.77,entsoe.eu,false,
2024-07-11 08:00:00,Belgium,Belgium,BE,49.61,84.93,89.1,50.26,entsoe.eu,false,
2024-07-11 09:00:00,Belgium,Belgium,BE,43.81,78.89,90.33,54.2,entsoe.eu,false,
2024-07-11 10:00:00,Belgium,Belgium,BE,43.68,79.48,90.59,57.69,entsoe.eu,false,
2024-07-11 11:00:00,Belgium,Belgium,BE,44.62,80.79,90.69,59.0,entsoe.eu,false,
2024-07-11 12:00:00,Belgium,Belgium,BE,49.46,86.43,89.95,57.99,entsoe.eu,false,
2024-07-11 13:00:00,Belgium,Belgium,BE,50.87,88.09,88.92,52.48,entsoe.eu,false,
2024-07-11 14:00:00,Belgium,Belgium,BE,53.59,90.08,87.78,46.99,entsoe.eu,false,
2024-07-11 15:00:00,Belgium,Belgium,BE,95.18,141.69,78.76,38.86,entsoe.eu,false,
2024-07-11 16:00:00,Belgium,Belgium,BE,127.91,181.48,70.76,31.03,entsoe.eu,false,
2024-07-11 17:00:00,Belgium,Belgium,BE,130.42,175.66,70.89,25.16,entsoe.eu,false,
2024-07-11 18:00:00,Belgium,Belgium,BE,146.6,194.26,67.18,20.31,entsoe.eu,false,
2024-07-11 19:00:00,Belgium,Belgium,BE,144.55,190.85,67.5,17.41,entsoe.eu,false,
2024-07-11 20:00:00,Belgium,Belgium,BE,140.2,184.82,68.56,16.76,entsoe.eu,false,
2024-07-11 21:00:00,Belgium,Belgium,BE,148.77,202.27,65.54,13.04,entsoe.eu,false,
2024-07-11 22:00:00,Belgium,Belgium,BE,103.06,141.83,76.41,15.35,entsoe.eu,false,
2024-07-11 23:00:00,Belgium,Belgium,BE,71.64,102.09,83.83,17.44,entsoe.eu,false,
2024-07-12 00:00:00,Belgium,Belgium,BE,68.8,98.88,84.49,18.09,entsoe.eu,false,
2024-07-12 01:00:00,Belgium,Belgium,BE,77.68,110.21,82.39,19.92,entsoe.eu,false,
2024-07-12 02:00:00,Belgium,Belgium,BE,76.72,108.97,82.84,22.82,entsoe.eu,false,
2024-07-12 03:00:00,Belgium,Belgium,BE,81.14,114.72,81.65,22.95,entsoe.eu,false,
2024-07-12 04:00:00,Belgium,Belgium,BE,88.93,123.95,79.94,25.12,entsoe.eu,false,
2024-07-12 05:00:00,Belgium,Belgium,BE,81.42,113.06,82.26,29.46,entsoe.eu,false,
2024-07-12 06:00:00,Belgium,Belgium,BE,73.49,101.9,84.53,32.26,entsoe.eu,false,
2024-07-12 07:00:00,Belgium,Belgium,BE,89.62,126.8,80.76,32.36,entsoe.eu,false,
2024-07-12 08:00:00,Belgium,Belgium,BE,75.36,109.8,84.44,35.98,entsoe.eu,false,
2024-07-12 09:00:00,Belgium,Belgium,BE,65.99,99.65,86.16,38.75,entsoe.eu,false,
2024-07-12 10:00:00,Belgium,Belgium,BE,63.23,96.96,86.66,40.4,entsoe.eu,false,
2024-07-12 11:00:00,Belgium,Belgium,BE,63.54,97.86,86.65,40.07,entsoe.eu,false,
2024-07-12 12:00:00,Belgium,Belgium,BE,68.39,104.26,85.59,40.88,entsoe.eu,false,
2024-07-12 13:00:00,Belgium,Belgium,BE,67.55,103.53,85.73,40.46,entsoe.eu,false,
2024-07-12 14:00:00,Belgium,Belgium,BE,65.98,101.51,86.12,39.97,entsoe.eu,false,
2024-07-12 15:00:00,Belgium,Belgium,BE,64.71,99.77,86.39,38.65,entsoe.eu,false,
2024-07-12 16:00:00,Belgium,Belgium,BE,66.81,101.33,85.91,35.63,entsoe.eu,false,
2024-07-12 17:00:00,Belgium,Belgium,BE,75.01,110.03,84.24,32.26,entsoe.eu,false,
2024-07-12 18:00:00,Belgium,Belgium,BE,82.17,113.67,84.36,27.43,entsoe.eu,false,
2024-07-12 19:00:00,Belgium,Belgium,BE,83.82,113.54,84.61,25.88,entsoe.eu,false,
2024-07-12 20:00:00,Belgium,Belgium,BE,88.82,121.75,83.63,27.45,entsoe.eu,false,
2024-07-12 21:00:00,Belgium,Belgium,BE,94.86,128.74,82.9,30.16,entsoe.eu,false,
2024-07-12 22:00:00,Belgium,Belgium,BE,96.05,134.46,81.36,27.51,entsoe.eu,false,
2024-07-12 23:00:00,Belgium,Belgium,BE,88.21,125.83,82.35,27.42,entsoe.eu,false,
2024-07-13 00:00:00,Belgium,Belgium,BE,68.14,97.05,86.83,27.81,entsoe.eu,false,
2024-07-13 01:00:00,Belgium,Belgium,BE,58.83,85.62,88.34,30.31,entsoe.eu,false,
2024-07-13 02:00:00,Belgium,Belgium,BE,54.45,80.3,89.14,31.77,entsoe.eu,false,
2024-07-13 03:00:00,Belgium,Belgium,BE,51.0,75.78,89.43,30.52,entsoe.eu,false,
2024-07-13 04:00:00,Belgium,Belgium,BE,53.47,79.49,89.28,31.26,entsoe.eu,false,
2024-07-13 05:00:00,Belgium,Belgium,BE,52.4,79.64,89.35,32.8,entsoe.eu,false,
2024-07-13 06:00:00,Belgium,Belgium,BE,49.14,77.9,89.69,38.36,entsoe.eu,false,
2024-07-13 07:00:00,Belgium,Belgium,BE,44.34,74.03,90.61,45.25,entsoe.eu,false,
2024-07-13 08:00:00,Belgium,Belgium,BE,68.65,108.4,85.72,49.03,entsoe.eu,false,
2024-07-13 09:00:00,Belgium,Belgium,BE,68.2,107.77,85.74,51.13,entsoe.eu,false,
2024-07-13 10:00:00,Belgium,Belgium,BE,64.54,103.65,86.61,54.78,entsoe.eu,false,
2024-07-13 11:00:00,Belgium,Belgium,BE,61.87,100.55,86.98,54.96,entsoe.eu,false,
2024-07-13 12:00:00,Belgium,Belgium,BE,61.1,99.77,87.09,53.97,entsoe.eu,false,
2024-07-13 13:00:00,Belgium,Belgium,BE,59.92,98.83,87.32,54.3,entsoe.eu,false,
2024-07-13 14:00:00,Belgium,Belgium,BE,62.01,101.39,87.04,51.04,entsoe.eu,false,
2024-07-13 15:00:00,Belgium,Belgium,BE,64.89,103.95,86.44,45.31,entsoe.eu,false,
2024-07-13 16:00:00,Belgium,Belgium,BE,80.59,121.19,84.04,39.5,entsoe.eu,false,
2024-07-13 17:00:00,Belgium,Belgium,BE,77.59,113.37,84.1,30.74,entsoe.eu,false,
2024-07-13 18:00:00,Belgium,Belgium,BE,89.73,123.24,82.34,28.27,entsoe.eu,false,
2024-07-13 19:00:00,Belgium,Belgium,BE,90.87,122.56,82.26,25.31,entsoe.eu,false,
2024-07-13 20:00:00,Belgium,Belgium,BE,99.66,133.44,80.57,22.9,entsoe.eu,false,
2024-07-13 21:00:00,Belgium,Belgium,BE,104.8,141.54,78.64,19.36,entsoe.eu,false,
2024-07-13 22:00:00,Belgium,Belgium,BE,98.29,136.97,79.73,18.37,entsoe.eu,false,
2024-07-13 23:00:00,Belgium,Belgium,BE,58.51,84.79,86.86,16.44,entsoe.eu,false,
2024-07-14 00:00:00,Belgium,Belgium,BE,52.37,77.18,88.33,18.41,entsoe.eu,false,
2024-07-14 01:00:00,Belgium,Belgium,BE,56.35,82.29,87.63,18.8,entsoe.eu,false,
2024-07-14 02:00:00,Belgium,Belgium,BE,57.37,83.65,87.39,18.14,entsoe.eu,false,
2024-07-14 03:00:00,Belgium,Belgium,BE,53.55,78.81,88.28,19.44,entsoe.eu,false,
2024-07-14 04:00:00,Belgium,Belgium,BE,53.99,79.85,88.26,21.84,entsoe.eu,false,
2024-07-14 05:00:00,Belgium,Belgium,BE,56.77,85.95,87.59,26.0,entsoe.eu,false,
2024-07-14 06:00:00,Belgium,Belgium,BE,51.25,82.68,88.86,38.57,entsoe.eu,false,
2024-07-14 07:00:00,Belgium,Belgium,BE,49.12,83.55,89.72,51.66,entsoe.eu,false,
2024-07-14 08:00:00,Belgium,Belgium,BE,61.57,102.78,86.55,57.95,entsoe.eu,false,
2024-07-14 09:00:00,Belgium,Belgium,BE,54.73,94.97,88.0,62.53,entsoe.eu,false,
2024-07-14 10:00:00,Belgium,Belgium,BE,52.74,92.77,88.45,63.18,entsoe.eu,false,
2024-07-14 11:00:00,Belgium,Belgium,BE,56.99,97.41,87.68,61.69,entsoe.eu,false,
2024-07-14 12:00:00,Belgium,Belgium,BE,64.41,106.46,86.62,58.38,entsoe.eu,false,
2024-07-14 13:00:00,Belgium,Belgium,BE,66.44,108.58,86.13,56.2,entsoe.eu,false,
2024-07-14 14:00:00,Belgium,Belgium,BE,71.15,113.3,84.65,48.91,entsoe.eu,false,
2024-07-14 15:00:00,Belgium,Belgium,BE,81.69,122.46,83.34,39.68,entsoe.eu,false,
2024-07-14 16:00:00,Belgium,Belgium,BE,75.82,113.63,84.02,33.7,entsoe.eu,false,
2024-07-14 17:00:00,Belgium,Belgium,BE,77.22,115.35,83.48,30.59,entsoe.eu,false,
2024-07-14 18:00:00,Belgium,Belgium,BE,97.13,134.15,80.42,27.07,entsoe.eu,false,
2024-07-14 19:00:00,Belgium,Belgium,BE,108.27,144.38,78.81,23.69,entsoe.eu,false,
2024-07-14 20:00:00,Belgium,Belgium,BE,115.57,152.9,77.43,22.16,entsoe.eu,false,
2024-07-14 21:00:00,Belgium,Belgium,BE,120.98,159.49,76.99,22.35,entsoe.eu,false,
2024-07-14 22:00:00,Belgium,Belgium,BE,108.64,149.68,78.51,18.5,entsoe.eu,false,
2024-07-14 23:00:00,Belgium,Belgium,BE,77.11,106.82,84.87,15.43,entsoe.eu,false,
2024-07-15 00:00:00,Belgium,Belgium,BE,60.13,86.47,86.85,11.77,entsoe.eu,false,
2024-07-15 01:00:00,Belgium,Belgium,BE,56.53,82.07,87.55,11.24,entsoe.eu,false,
2024-07-15 02:00:00,Belgium,Belgium,BE,57.88,83.86,87.19,11.63,entsoe.eu,false,
2024-07-15 03:00:00,Belgium,Belgium,BE,56.58,82.09,87.53,12.09,entsoe.eu,false,
2024-07-15 04:00:00,Belgium,Belgium,BE,78.97,114.59,82.7,16.07,entsoe.eu,false,
2024-07-15 05:00:00,Belgium,Belgium,BE,61.88,85.72,88.35,27.37,entsoe.eu,false,
2024-07-15 06:00:00,Belgium,Belgium,BE,80.58,119.71,82.74,31.55,entsoe.eu,false,
2024-07-15 07:00:00,Belgium,Belgium,BE,75.28,116.4,83.86,40.61,entsoe.eu,false,
2024-07-15 08:00:00,Belgium,Belgium,BE,79.71,124.77,83.5,49.96,entsoe.eu,false,
2024-07-15 09:00:00,Belgium,Belgium,BE,66.77,110.09,86.13,56.31,entsoe.eu,false,
2024-07-15 10:00:00,Belgium,Belgium,BE,57.44,99.42,88.06,59.77,entsoe.eu,false,
2024-07-15 11:00:00,Belgium,Belgium,BE,64.3,107.2,86.61,56.21,entsoe.eu,false,
2024-07-15 12:00:00,Belgium,Belgium,BE,70.3,113.79,85.68,54.16,entsoe.eu,false,
2024-07-15 13:00:00,Belgium,Belgium,BE,74.3,116.36,84.69,46.21,entsoe.eu,false,
2024-07-15 14:00:00,Belgium,Belgium,BE,87.92,128.13,81.24,33.24,entsoe.eu,false,
2024-07-15 15:00:00,Belgium,Belgium,BE,96.45,137.08,79.03,26.41,entsoe.eu,false,
2024-07-15 16:00:00,Belgium,Belgium,BE,102.7,144.32,77.67,23.55,entsoe.eu,false,
2024-07-15 17:00:00,Belgium,Belgium,BE,116.58,157.06,75.54,22.79,entsoe.eu,false,
2024-07-15 18:00:00,Belgium,Belgium,BE,115.6,156.04,76.26,23.8,entsoe.eu,false,
2024-07-15 19:00:00,Belgium,Belgium,BE,111.71,155.93,75.04,18.42,entsoe.eu,false,
2024-07-15 20:00:00,Belgium,Belgium,BE,126.35,175.19,71.36,17.34,entsoe.eu,false,
2024-07-15 21:00:00,Belgium,Belgium,BE,103.61,143.71,78.15,20.7,entsoe.eu,false,
2024-07-15 22:00:00,Belgium,Belgium,BE,71.78,104.22,84.42,25.83,entsoe.eu,false,
2024-07-15 23:00:00,Belgium,Belgium,BE,68.4,100.51,84.81,31.74,entsoe.eu,false,
2024-07-16 00:00:00,Belgium,Belgium,BE,47.25,71.73,89.41,36.59,entsoe.eu,false,
2024-07-16 01:00:00,Belgium,Belgium,BE,43.89,67.33,90.31,37.87,entsoe.eu,false,
2024-07-16 02:00:00,Belgium,Belgium,BE,42.05,65.05,90.74,39.4,entsoe.eu,false,
2024-07-16 03:00:00,Belgium,Belgium,BE,43.41,66.87,90.42,39.26,entsoe.eu,false,
2024-07-16 04:00:00,Belgium,Belgium,BE,71.41,105.08,84.25,36.42,entsoe.eu,false,
2024-07-16 05:00:00,Belgium,Belgium,BE,65.94,93.72,86.57,40.76,entsoe.eu,false,
2024-07-16 06:00:00,Belgium,Belgium,BE,60.6,90.97,86.78,43.16,entsoe.eu,false,
2024-07-16 07:00:00,Belgium,Belgium,BE,64.9,98.13,85.5,46.94,entsoe.eu,false,
2024-07-16 08:00:00,Belgium,Belgium,BE,79.7,119.61,82.56,48.34,entsoe.eu,false,
2024-07-16 09:00:00,Belgium,Belgium,BE,60.98,96.1,87.05,51.35,entsoe.eu,false,
2024-07-16 10:00:00,Belgium,Belgium,BE,60.21,95.92,87.6,55.6,entsoe.eu,false,
2024-07-16 11:00:00,Belgium,Belgium,BE,60.27,95.95,87.59,54.89,entsoe.eu,false,
2024-07-16 12:00:00,Belgium,Belgium,BE,61.15,98.06,87.46,55.99,entsoe.eu,false,
2024-07-16 13:00:00,Belgium,Belgium,BE,61.41,98.17,87.63,57.21,entsoe.eu,false,
2024-07-16 14:00:00,Belgium,Belgium,BE,62.07,97.58,87.41,55.57,entsoe.eu,false,
2024-07-16 15:00:00,Belgium,Belgium,BE,64.77,99.76,86.73,52.21,entsoe.eu,false,
2024-07-16 16:00:00,Belgium,Belgium,BE,63.15,96.23,86.5,46.95,entsoe.eu,false,
2024-07-16 17:00:00,Belgium,Belgium,BE,75.96,111.2,83.66,39.21,entsoe.eu,false,
2024-07-16 18:00:00,Belgium,Belgium,BE,91.94,124.37,82.44,35.94,entsoe.eu,false,
2024-07-16 19:00:00,Belgium,Belgium,BE,101.22,135.38,80.36,30.43,entsoe.eu,false,
2024-07-16 20:00:00,Belgium,Belgium,BE,123.57,160.65,77.5,29.61,entsoe.eu,false,
2024-07-16 21:00:00,Belgium,Belgium,BE,127.5,166.31,76.73,28.59,entsoe.eu,false,
2024-07-16 22:00:00,Belgium,Belgium,BE,101.93,140.39,79.96,25.84,entsoe.eu,false,
2024-07-16 23:00:00,Belgium,Belgium,BE,69.01,96.51,87.41,25.84,entsoe.eu,false,
2024-07-17 00:00:00,Belgium,Belgium,BE,68.29,95.63,87.65,22.82,entsoe.eu,false,
2024-07-17 01:00:00,Belgium,Belgium,BE,58.35,83.8,88.79,18.85,entsoe.eu,false,
2024-07-17 02:00:00,Belgium,Belgium,BE,49.18,73.29,89.47,14.75,entsoe.eu,false,
2024-07-17 03:00:00,Belgium,Belgium,BE,55.12,80.27,88.99,17.11,entsoe.eu,false,
2024-07-17 04:00:00,Belgium,Belgium,BE,71.05,104.8,84.63,16.94,entsoe.eu,false,
2024-07-17 05:00:00,Belgium,Belgium,BE,59.63,81.76,89.53,24.29,entsoe.eu,false,
2024-07-17 06:00:00,Belgium,Belgium,BE,89.95,124.08,83.04,29.25,entsoe.eu,false,
2024-07-17 07:00:00,Belgium,Belgium,BE,91.29,133.92,81.73,39.75,entsoe.eu,false,
2024-07-17 08:00:00,Belgium,Belgium,BE,52.97,88.44,89.29,49.35,entsoe.eu,false,
2024-07-17 09:00:00,Belgium,Belgium,BE,52.52,88.97,89.17,53.42,entsoe.eu,false,
2024-07-17 10:00:00,Belgium,Belgium,BE,48.58,84.89,90.1,57.26,entsoe.eu,false,
2024-07-17 11:00:00,Belgium,Belgium,BE,40.77,76.05,91.63,59.58,entsoe.eu,false,
2024-07-17 12:00:00,Belgium,Belgium,BE,40.33,75.81,91.07,58.25,entsoe.eu,false,
2024-07-17 13:00:00,Belgium,Belgium,BE,63.93,105.92,86.53,55.07,entsoe.eu,false,
2024-07-17 14:00:00,Belgium,Belgium,BE,49.36,85.51,89.57,52.49,entsoe.eu,false,
2024-07-17 15:00:00,Belgium,Belgium,BE,56.35,91.91,88.35,44.6,entsoe.eu,false,
2024-07-17 16:00:00,Belgium,Belgium,BE,57.96,91.11,86.94,33.79,entsoe.eu,false,
2024-07-17 17:00:00,Belgium,Belgium,BE,94.27,128.91,80.11,28.11,entsoe.eu,false,
2024-07-17 18:00:00,Belgium,Belgium,BE,112.31,150.11,75.66,20.49,entsoe.eu,false,
2024-07-17 19:00:00,Belgium,Belgium,BE,109.01,145.85,76.26,16.44,entsoe.eu,false,
2024-07-17 20:00:00,Belgium,Belgium,BE,135.61,181.49,70.93,17.59,entsoe.eu,false,
2024-07-17 21:00:00,Belgium,Belgium,BE,115.4,161.64,73.54,14.14,entsoe.eu,false,
2024-07-17 22:00:00,Belgium,Belgium,BE,95.4,133.59,78.74,14.72,entsoe.eu,false,
2024-07-17 23:00:00,Belgium,Belgium,BE,70.27,99.9,84.12,13.19,entsoe.eu,false,
2024-07-18 00:00:00,Belgium,Belgium,BE,66.87,95.88,84.98,12.32,entsoe.eu,false,
2024-07-18 01:00:00,Belgium,Belgium,BE,65.66,94.41,85.34,11.51,entsoe.eu,false,
2024-07-18 02:00:00,Belgium,Belgium,BE,67.58,96.91,84.91,11.07,entsoe.eu,false,
2024-07-18 03:00:00,Belgium,Belgium,BE,74.27,105.24,83.5,10.96,entsoe.eu,false,
2024-07-18 04:00:00,Belgium,Belgium,BE,71.37,103.81,83.86,14.96,entsoe.eu,false,
2024-07-18 05:00:00,Belgium,Belgium,BE,103.12,146.45,77.61,20.71,entsoe.eu,false,
2024-07-18 06:00:00,Belgium,Belgium,BE,70.34,105.29,84.59,30.43,entsoe.eu,false,
2024-07-18 07:00:00,Belgium,Belgium,BE,59.47,95.0,87.55,42.7,entsoe.eu,false,
2024-07-18 08:00:00,Belgium,Belgium,BE,69.19,111.82,85.24,49.94,entsoe.eu,false,
2024-07-18 09:00:00,Belgium,Belgium,BE,63.35,105.76,86.26,54.57,entsoe.eu,false,
2024-07-18 10:00:00,Belgium,Belgium,BE,60.09,102.61,86.76,57.53,entsoe.eu,false,
2024-07-18 11:00:00,Belgium,Belgium,BE,58.11,100.34,87.15,57.55,entsoe.eu,false,
2024-07-18 12:00:00,Belgium,Belgium,BE,60.03,102.45,87.07,57.39,entsoe.eu,false,
2024-07-18 13:00:00,Belgium,Belgium,BE,62.99,105.9,86.19,55.21,entsoe.eu,false,
2024-07-18 14:00:00,Belgium,Belgium,BE,68.5,111.45,84.94,49.25,entsoe.eu,false,
2024-07-18 15:00:00,Belgium,Belgium,BE,83.24,127.38,82.05,42.21,entsoe.eu,false,
2024-07-18 16:00:00,Belgium,Belgium,BE,111.62,160.18,75.12,31.85,entsoe.eu,false,
2024-07-18 17:00:00,Belgium,Belgium,BE,140.05,188.85,69.83,25.23,entsoe.eu,false,
2024-07-18 18:00:00,Belgium,Belgium,BE,150.82,200.83,67.38,21.46,entsoe.eu,false,
2024-07-18 19:00:00,Belgium,Belgium,BE,153.26,203.11,66.77,18.76,entsoe.eu,false,
2024-07-18 20:00:00,Belgium,Belgium,BE,168.31,222.5,63.28,17.63,entsoe.eu,false,
2024-07-18 21:00:00,Belgium,Belgium,BE,160.22,217.39,63.17,13.58,entsoe.eu,false,
2024-07-18 22:00:00,Belgium,Belgium,BE,113.3,154.61,72.83,11.31,entsoe.eu,false,
2024-07-18 23:00:00,Belgium,Belgium,BE,89.47,124.65,78.98,14.19,entsoe.eu,false,
2024-07-19 00:00:00,Belgium,Belgium,BE,86.59,120.54,79.91,13.19,entsoe.eu,false,
2024-07-19 01:00:00,Belgium,Belgium,BE,79.22,111.01,81.69,12.03,entsoe.eu,false,
2024-07-19 02:00:00,Belgium,Belgium,BE,82.0,114.6,81.08,11.48,entsoe.eu,false,
2024-07-19 03:00:00,Belgium,Belgium,BE,86.88,121.61,79.75,11.95,entsoe.eu,false,
2024-07-19 04:00:00,Belgium,Belgium,BE,85.58,120.96,80.1,14.88,entsoe.eu,false,
2024-07-19 05:00:00,Belgium,Belgium,BE,115.12,160.36,74.68,18.97,entsoe.eu,false,
2024-07-19 06:00:00,Belgium,Belgium,BE,86.0,121.94,80.96,26.14,entsoe.eu,false,
2024-07-19 07:00:00,Belgium,Belgium,BE,96.94,140.21,80.7,35.51,entsoe.eu,false,
2024-07-19 08:00:00,Belgium,Belgium,BE,74.38,115.98,85.51,45.1,entsoe.eu,false,
2024-07-19 09:00:00,Belgium,Belgium,BE,65.31,106.9,87.13,52.57,entsoe.eu,false,
2024-07-19 10:00:00,Belgium,Belgium,BE,58.16,99.46,88.43,58.22,entsoe.eu,false,
2024-07-19 11:00:00,Belgium,Belgium,BE,53.04,93.47,89.46,59.25,entsoe.eu,false,
2024-07-19 12:00:00,Belgium,Belgium,BE,52.49,92.7,89.46,58.6,entsoe.eu,false,
2024-07-19 13:00:00,Belgium,Belgium,BE,58.94,99.71,88.27,54.58,entsoe.eu,false,
2024-07-19 14:00:00,Belgium,Belgium,BE,50.29,87.45,89.38,47.85,entsoe.eu,false,
2024-07-19 15:00:00,Belgium,Belgium,BE,57.6,94.13,87.55,40.61,entsoe.eu,false,
2024-07-19 16:00:00,Belgium,Belgium,BE,87.79,129.7,80.7,32.85,entsoe.eu,false,
2024-07-19 17:00:00,Belgium,Belgium,BE,115.7,159.07,75.74,28.13,entsoe.eu,false,
2024-07-19 18:00:00,Belgium,Belgium,BE,134.58,180.0,71.51,23.6,entsoe.eu,false,
2024-07-19 19:00:00,Belgium,Belgium,BE,137.04,182.26,70.63,18.82,entsoe.eu,false,
2024-07-19 20:00:00,Belgium,Belgium,BE,153.81,201.91,68.18,19.97,entsoe.eu,false,
2024-07-19 21:00:00,Belgium,Belgium,BE,137.8,188.55,68.76,16.51,entsoe.eu,false,
2024-07-19 22:00:00,Belgium,Belgium,BE,89.1,123.98,79.63,17.53,entsoe.eu,false,
2024-07-19 23:00:00,Belgium,Belgium,BE,77.71,109.31,82.34,19.7,entsoe.eu,false,
2024-07-20 00:00:00,Belgium,Belgium,BE,63.57,91.14,85.77,18.49,entsoe.eu,false,
2024-07-20 01:00:00,Belgium,Belgium,BE,68.38,99.32,85.82,17.6,entsoe.eu,false,
2024-07-20 02:00:00,Belgium,Belgium,BE,61.23,91.4,87.02,14.95,entsoe.eu,false,
2024-07-20 03:00:00,Belgium,Belgium,BE,40.56,62.45,91.57,13.25,entsoe.eu,false,
2024-07-20 04:00:00,Belgium,Belgium,BE,40.68,62.76,91.58,15.18,entsoe.eu,false,
2024-07-20 05:00:00,Belgium,Belgium,BE,69.59,103.28,85.54,21.7,entsoe.eu,false,
2024-07-20 06:00:00,Belgium,Belgium,BE,62.85,97.1,87.05,29.2,entsoe.eu,false,
2024-07-20 07:00:00,Belgium,Belgium,BE,63.23,100.05,87.36,38.94,entsoe.eu,false,
2024-07-20 08:00:00,Belgium,Belgium,BE,58.87,98.26,88.13,47.71,entsoe.eu,false,
2024-07-20 09:00:00,Belgium,Belgium,BE,58.13,98.7,88.17,53.95,entsoe.eu,false,
2024-07-20 10:00:00,Belgium,Belgium,BE,53.2,93.25,89.21,57.0,entsoe.eu,false,
2024-07-20 11:00:00,Belgium,Belgium,BE,51.0,90.78,89.6,58.94,entsoe.eu,false,
2024-07-20 12:00:00,Belgium,Belgium,BE,49.67,89.44,89.78,59.3,entsoe.eu,false,
2024-07-20 13:00:00,Belgium,Belgium,BE,53.78,93.93,89.16,56.3,entsoe.eu,false,
2024-07-20 14:00:00,Belgium,Belgium,BE,52.26,90.31,89.0,50.02,entsoe.eu,false,
